M0042A,32.61,86.53,16.73,-16.6099,12.6652,2.32716,,37.2135
M0042A,32.71,86.63,16.75,22.9578,14.9926,-0.00330814,,44.7912
M0042A,32.81,86.73,16.77,34.8868,9.9619,1.43244,,44.3018
M0042A,32.91,86.83,16.80,-3.02654,16.0296,0.448593,,49.7587
M0042A,33.01,86.93,16.82,9.26883,13.0527,4.27945,,57.0936
M0042A,33.11,87.03,16.84,-12.9534,20.1688,1.06909,,56.1791
M0042A,33.21,87.13,16.86,12.1866,10.6576,6.86331,,56.1791
M0042A,33.31,87.23,16.89,-0.0404632,18.0368,0.384039,,52.0691
M0042A,33.41,87.33,16.91,38.8618,10.2976,3.19107,,42.9505
M0042A,33.51,87.43,16.93,-14.3913,10.1365,0.52276,,30.4577
M0042A,33.61,87.53,16.96,6.17165,11.1896,1.02652,,39.3981
M0042A,33.71,87.63,16.98,-7.96654,6.27943,5.10071,,34.8705
M0042A,33.81,87.73,17.00,13.8253,8.7429,0.139575,,29.568
M0042A,33.91,87.83,17.03,6.72312,9.66086,-0.44361,,31.2184
M0042A,34.01,87.93,17.05,-8.91127,10.6722,0.0844497,,31.7537
M0042A,34.11,88.03,17.07,-16.4418,11.8219,0.959932,,29.9055
M0042A,34.21,88.13,17.09,17.9002,12.1954,-0.636845,,31.8433
M0042A,34.31,88.23,17.12,-16.7285,12.1794,0.447101,,31.9153
M0042A,34.41,88.33,17.14,-21.0098,13.9409,-0.229675,,31.3243
M0042A,34.51,88.43,17.16,14.1912,9.88496,-0.964344,,29.5012
M0042A,34.61,88.53,17.19,-14.994,10.553,0.000547594,,28.4174
M0042A,34.71,88.63,17.21,3.18933,9.18426,1.54374,,31.8973
M0042A,34.81,88.73,17.23,-0.611745,11.765,-0.0537197,,30.0742
M0042A,34.91,88.83,17.26,13.426,3.98338,3.83451,,27.7311
M0042A,35.01,88.93,17.28,-3.6453,8.775,0.503325,,27.7155
M0042A,35.11,89.03,17.30,-410.95,61.0044,1.70717,,21.2889
M0042A,35.21,89.13,17.32,-11.0119,8.77892,0.161104,,24.191
M0042A,35.31,89.23,17.35,12.8365,6.04176,2.5921,,27.7311
M0042A,35.41,89.33,17.37,-5.42048,4.10821,2.43891,,17.0529
M0042A,35.51,89.43,17.39,-12.9161,10.3281,0.0978905,,25.7719
M0042A,35.61,89.53,17.42,-9.23263,8.75291,-0.900785,,23.429
M0042A,35.71,89.63,17.44,8.71942,10.329,0.0456285,,26.6413
M0042A,35.81,89.73,17.46,-7.31827,9.68806,-0.0969824,,26.6716
M0042A,35.91,89.83,17.49,-6.74493,3.64201,3.80193,,27.8886
