M0042A,20.89,74.81,14.03,-6.66602,5.93731,1.28296,18.5413
M0042A,20.99,74.91,14.05,6.30821,6.35822,0.027557,20.8921
M0042A,21.09,75.01,14.08,14.396,7.10667,0.411183,24.1113
M0042A,21.19,75.11,14.10,4.14364,5.74009,1.39584,22.0535
M0042A,21.29,75.21,14.12,-5.34419,5.36309,1.91762,21.1565
M0042A,21.39,75.31,14.15,7.95682,5.96642,1.62166,23.1726
M0042A,21.49,75.41,14.17,13.0088,7.24225,0.065815,22.8533
M0042A,21.59,75.51,14.19,1.43394,4.54491,4.33913,25.2399
M0042A,21.69,75.61,14.21,3.76704,5.15938,0.916828,18.6595
M0042A,21.79,75.71,14.24,-3.47956,7.66346,0.0670252,21.0366
M0042A,21.89,75.81,14.26,14.5278,1.35977,2.90861,19.8148
M0042A,21.99,75.91,14.28,10.1756,4.95879,1.32069,21.0255
M0042A,22.09,76.01,14.31,5.23685,5.92087,1.09025,19.4213
M0042A,22.19,76.11,14.33,0.247763,6.94578,0.529875,21.0136
M0042A,22.29,76.21,14.35,8.32683,6.38944,-0.0521147,20.7873
M0042A,22.39,76.31,14.38,7.51953,4.82381,2.43181,23.5824
M0042A,22.49,76.41,14.40,13.3173,1.45368,3.57599,19.9292
M0042A,22.59,76.51,14.42,1.13019,6.03451,0.0202146,16.924
M0042A,22.69,76.61,14.44,15.1727,2.00323,2.74473,18.7732
M0042A,22.79,76.71,14.47,3.48321,3.7641,1.33627,13.6517
M0042A,22.89,76.81,14.49,4.61385,3.81244,-0.012927,12.5679
M0042A,22.99,76.91,14.51,2.47978,3.3848,-0.0351777,8.25903
M0042A,23.09,77.01,14.54,-3.24072,2.38546,-0.0674594,7.99948
M0042A,23.19,77.11,14.56,0.869217,0.774432,1.67918,7.66861
M0042A,23.29,77.21,14.58,6.37402,1.42896,1.11045,7.87806
M0042A,23.39,77.31,14.61,2.64518,1.57502,0.403898,5.79047
M0042A,23.49,77.41,14.63,-2.625,3.6136,0.205979,8.02157
M0042A,23.59,77.51,14.65,0.144885,2.9433,-0.285371,6.9332
M0042A,23.69,77.61,14.67,-2.77122,1.28457,1.52322,7.79181
M0042A,23.79,77.71,14.70,-2.78097,3.04997,0.00130028,7.20181
